start_time,close,date,high,low,open,volume
1600041600000,10677.37850513,2020-09-14,10768.34919694,10249.75776432,10332.32304435,169436.86750637926
1600128000000,10787.16202431,2020-09-15,10948.89693312,10618.78832209,10677.96430716,168380.01431652796
1600214400000,10970.99506623,2020-09-16,11106.27733778,10668.50735927,10792.65487296,174916.08160937167
1600300800000,10942.44534468,2020-09-17,11056.47728147,10751.64937564,10971.97695123,148826.13618661484
1600387200000,10954.26837075,2020-09-18,11047.87211717,10815.41383087,10946.8084071,117632.68469911268
1600473600000,11080.50342018,2020-09-19,11190.04407665,10890.93280141,10950.9043421,98741.3353318888
1600560000000,10920.35574507,2020-09-20,11102.19457949,10758.76386229,11102.17776047,105375.97169583976
1600646400000,10423.85698509,2020-09-21,10997.59172578,10281.28129479,10936.5566569,185793.643644553
1600732800000,10540.96804969,2020-09-22,10587.37891734,10365.74564732,10422.34877254,139376.8564883448
1600819200000,10254.61566977,2020-09-23,10555.68611508,10141.89903859,10539.87325109,147179.75941573747
1600905600000,10741.47947059,2020-09-24,10813.60779056,10194.81795081,10250.51257952,159022.3677374927
1600992000000,10701.45706723,2020-09-25,10778.47125522,10564.08963769,10750.09001044,136330.66682111166
1601078400000,10735.05623924,2020-09-26,10839.02980404,10659.30658276,10705.7242225,95159.23062605924
1601164800000,10774.95788665,2020-09-27,10821.0658782,10603.05366709,10732.43531875,93292.47136659376
1601251200000,10704.27021657,2020-09-28,10971.68539524,10640.42215239,10801.44599507,147121.73227209077
1601337600000,10859.73263545,2020-09-29,10875.57739265,10637.49779344,10712.13685096,123424.23726084708
1601424000000,10794.36298096,2020-09-30,10865.93801986,10671.29521299,10854.97375228,114560.56848022772
1601510400000,10627.35814088,2020-10-01,10938.82194179,10445.09368383,10793.49511285,171107.07304549828
1601596800000,10586.2449979,2020-10-02,10680.02638627,10384.68716647,10630.53421625,156487.9908284782
1601683200000,10546.65580127,2020-10-03,10615.98155356,10509.70090237,10582.97320613,79478.49207838708
1601769600000,10685.22281811,2020-10-04,10713.38979519,10532.83259563,10558.43608597,80608.5430838422
1601856000000,10804.50905775,2020-10-05,10808.67792763,10626.01955944,10684.42648341,101876.77719773485
1601942400000,10605.94096183,2020-10-06,10816.93277485,10529.19053743,10807.46546791,125693.06587646628
1602028800000,10674.67773019,2020-10-07,10688.08886051,10555.2868431,10607.53715574,92780.88908736828
1602115200000,10933.98066801,2020-10-08,10961.59691964,10537.74688156,10679.18062242,144910.23471986596
1602201600000,11059.96024423,2020-10-09,11121.98820861,10840.75958643,10943.4865802,127974.55962176688
1602288000000,11304.68004524,2020-10-10,11502.49512878,11063.38390171,11064.10296907,129803.29394757569
1602374400000,11372.92455552,2020-10-11,11455.92099133,11251.07408564,11305.73947284,74922.66379774852
1602460800000,11547.60754463,2020-10-12,11731.81182466,11166.03734407,11380.43526873,143389.06191959977
1602547200000,11428.0150517,2020-10-13,11569.52059822,11310.4582588,11547.13147092,126082.82448907138
1602633600000,11433.22827586,2020-10-14,11559.5795388,11297.21563374,11435.2854575,119290.03324449774
1602720000000,11516.21131453,2020-10-15,11631.52732429,11262.95722493,11435.01089375,131893.09909947234
1602806400000,11329.69475345,2020-10-16,11551.90979024,11200.81894363,11514.96451596,143530.27133950547
1602892800000,11370.50647988,2020-10-17,11413.24436577,11256.808101,11329.573844,65114.81386430187
1602979200000,11515.64731643,2020-10-18,11519.26008278,11343.20969621,11371.25725132,63284.893662391594
1603065600000,11758.83126913,2020-10-19,11835.58690023,11413.8424847,11515.30189576,122668.37412215475
1603152000000,11921.01112909,2020-10-20,12053.37000323,11687.96524472,11759.29045334,158784.45306595226
1603238400000,12806.87118099,2020-10-21,13234.17341959,11884.3374453,11920.53379128,304084.3402584966
1603324800000,12972.35759992,2020-10-22,13196.97757621,12694.68139897,12805.82258787,186326.81460285163
1603411200000,12930.6385479,2020-10-23,13031.62208584,12729.14878037,12981.01145783,125295.12867130332
1603497600000,13121.32505271,2020-10-24,13319.23066785,12881.8177502,12927.91236543,91514.51116557136
1603584000000,13033.90366936,2020-10-25,13359.07732871,12879.37758312,13122.88463864,109355.02582565308
1603670400000,13055.69336883,2020-10-26,13247.62166256,12774.91993847,13038.30433784,140300.3791733604
1603756800000,13634.94974477,2020-10-27,13783.8215232,13033.73150891,13062.80092742,185559.2035548964
1603843200000,13261.02364998,2020-10-28,13850.79365023,12893.07060011,13634.11765228,214029.71191972223
1603929600000,13431.14048125,2020-10-29,13642.37429451,12948.14438289,13269.70900261,160058.98893662938
1604016000000,13556.66190471,2020-10-30,13679.8282076,13111.65359281,13457.42611132,164359.2801341619
1604102400000,13773.95530618,2020-10-31,14083.94998461,13403.52418298,13568.19994258,162826.63402373658
1604188800000,13741.5080132,2020-11-01,13893.10305612,13511.44286275,13781.81593783,92484.71557736793
1604275200000,13522.71109392,2020-11-02,13832.53516874,13188.34199205,13754.65713315,144782.77702379413
1604361600000,14021.57784976,2020-11-03,14059.58789896,13281.21855716,13549.65053264,155541.67509734348
1604448000000,14157.92026518,2020-11-04,14262.05596818,13522.58103613,14022.82386017,192557.8517682696
1604534400000,15596.52803542,2020-11-05,15754.14084156,14081.42519573,14152.73235663,302143.7402713635
1604620800000,15598.64789832,2020-11-06,15951.81405345,15177.86952679,15604.69806697,251667.26380877456
1604707200000,14840.43465957,2020-11-07,15764.59165983,14371.93145157,15578.84435882,218657.58003620233
1604793600000,15483.22235234,2020-11-08,15659.40761608,14731.79237186,14842.71708114,136298.91716114536
1604880000000,15334.69476511,2020-11-09,15856.90916247,14819.68841729,15486.15382567,221610.6246328714
1604966400000,15282.85124944,2020-11-10,15468.02280606,15079.00621385,15334.09107946,128329.50623994386
1605052800000,15695.21916518,2020-11-11,15978.20463199,15252.13728665,15272.72670049,156468.52979128357
1605139200000,16291.55972877,2020-11-12,16345.574928,15450.81733469,15696.15720732,214128.7060755383
1605225600000,16315.0843162,2020-11-13,16488.4095156,15960.00516395,16287.67186382,158452.75799373057
1605312000000,16051.86839217,2020-11-14,16323.96909108,15681.55947411,16314.48002325,121504.86967466076
1605398400000,15924.31600673,2020-11-15,16169.67081575,15729.66541784,16048.99092337,92512.90360740705
1605484800000,16715.20291047,2020-11-16,16886.50426474,15817.46918519,15962.06432657,164451.36739348742
1605571200000,17665.34721684,2020-11-17,17855.05841075,16539.55878903,16715.32651807,228597.6213673718
1605657600000,17766.85938594,2020-11-18,19632.59948427,17181.58465414,17671.39551954,307944.5077959256
1605744000000,17814.19300034,2020-11-19,18180.50303756,17326.72300765,17772.09316341,175164.91740339852
1605830400000,18658.63890722,2020-11-20,18827.3834298,17748.89635005,17815.02825495,174594.1935212976
1605916800000,18677.52009737,2020-11-21,18964.82081484,18321.23346422,18659.49833531,155915.5245577322
1606003200000,18398.35545941,2020-11-22,18751.06691965,17617.27516687,18678.50646289,165870.40912681975
1606089600000,18368.57028226,2020-11-23,18764.68037271,17990.84760561,18398.86737959,172862.6815815809
1606176000000,19166.24517543,2020-11-24,19445.73467986,18051.14424042,18364.21343384,253150.7867576201
1606262400000,18719.26486798,2020-11-25,19864.08518198,18480.25011713,19153.49801136,198360.8998314157
1606348800000,17191.38362699,2020-11-26,18915.46432576,16233.02845691,18715.8557215,430571.8192894999
1606435200000,17167.55738919,2020-11-27,17498.86419998,16446.6751797,17186.01117732,189430.5907684988
1606521600000,17739.37888519,2020-11-28,17900.45737702,16888.01601813,17167.67228919,134374.2926139338
1606608000000,18200.32599683,2020-11-29,18365.6537002,17532.33322456,17732.69292901,115820.8823526904
1606694400000,19702.82177725,2020-11-30,19877.0864714,18200.21225402,18201.29987213,260523.29025897032
1606780800000,18791.31998698,2020-12-01,19930.58890289,18092.4207633,19706.23104143,295634.501803995
1606867200000,19217.31040879,2020-12-02,19357.29751362,18346.06629494,18801.44496362,172026.09553194602
1606953600000,19441.25130579,2020-12-03,19623.35432125,18874.92253191,19214.38976978,133845.81353615862
1607040000000,18655.82628399,2020-12-04,19546.84541178,18575.67421859,19438.62696489,156899.29623973725
1607126400000,19162.30223837,2020-12-05,19184.21345294,18498.94434271,18653.50385978,87604.09944610209
1607212800000,19383.41646134,2020-12-06,19441.74503086,18875.90148717,19160.66124899,86456.44009081296
1607299200000,19182.85192764,2020-12-07,19450.14734062,18906.51486034,19386.08788191,100962.22015279428
1607385600000,18320.2848097,2020-12-08,19304.9496673,18192.34279069,19184.28808876,165825.8269323522
1607472000000,18547.34018424,2020-12-09,18754.75955739,17665.68536553,18318.64283252,191956.32408334356
1607558400000,18261.4788316,2020-12-10,18560.57557387,17909.41337505,18546.67768866,128782.19812629637
1607644800000,18042.97270477,2020-12-11,18297.08427843,17591.12367208,18256.20104482,166736.12136388596
1607731200000,18817.82523516,2020-12-12,18959.06351428,18025.19717136,18042.56257603,108363.53981505458
1607817600000,19178.4390668,2020-12-13,19422.18552196,18718.57631428,18816.97592965,128783.32752619784
1607904000000,19276.26651973,2020-12-14,19352.0910878,18986.92724481,19165.17940682,102697.72545018852
1607990400000,19443.0206562,2020-12-15,19575.74944259,19051.6544793,19275.00419552,146985.94807879874
1608076800000,21345.80357881,2020-12-16,21543.58770275,19302.74687007,19447.0399129,286698.60298757907
1608163200000,22790.86529027,2020-12-17,23718.4461838,21213.43305029,21352.64685506,428633.6325714441
1608249600000,23127.60281286,2020-12-18,23280.67099083,22343.25046508,22790.04514971,174362.140421875
1608336000000,23835.33673847,2020-12-19,24185.80014584,22763.62531099,23125.38136614,184231.04635186904
1608422400000,23457.03713459,2020-12-20,24283.85667037,23074.72700273,23827.1666893,161820.0716480721
1608508800000,22715.53515784,2020-12-21,24088.55853243,21885.3707336,23445.84461742,232241.10432642768
1608595200000,23801.77011639,2020-12-22,23824.75101967,22341.18454553,22718.29297966,182753.53077083023
1608681600000,23218.05274479,2020-12-23,24120.57455521,22609.70583101,23799.78559251,247667.13236262684
1608768000000,23727.7212287,2020-12-24,23787.23316072,22698.04561669,23216.37953755,147177.23803141728
1608854400000,24717.20314117,2020-12-25,24790.97933081,23419.54390289,23726.64019021,178861.80689593387
1608940800000,26457.18851235,2020-12-26,26816.21936721,24485.40860165,24714.72524067,215008.60217305075
1609027200000,26252.73266217,2020-12-27,28317.06784523,25714.71088283,26457.88050506,318259.958434764
1609113600000,27041.39942957,2020-12-28,27468.68207555,26070.67293998,26253.36472596,174001.17589987986
1609200000000,27359.7040587,2020-12-29,27379.71185064,25847.78632431,27041.05803421,170360.24387696557
1609286400000,28879.93525431,2020-12-30,28996.62433896,27335.0609971,27358.0125657,211413.3345896821
1609372800000,28949.51199744,2020-12-31,29306.53029646,27800.51553642,28883.62891913,214456.21773062708
1609459200000,29397.28675947,2021-01-01,29658.43160347,28676.29120671,28938.55391089,152259.5964062031
1609545600000,32119.9370635,2021-01-02,33297.44743262,29011.83794952,29398.61557574,315833.9244681164
1609632000000,33057.73276027,2021-01-03,34816.61195646,31984.84226664,32199.40528872,271390.3503150035
1609718400000,32005.15555388,2021-01-04,33608.03162408,27933.05069673,33044.21643683,350364.52428369824
1609804800000,34027.32149666,2021-01-05,34466.12733671,29899.32160891,31990.78989294,270413.05761697213
1609891200000,36842.5883013,2021-01-06,36986.35566689,33344.99012464,34031.69157923,300638.88728736737
1609977600000,39466.91993157,2021-01-07,40397.1993218,36273.07757578,36832.9080608,329895.0718721398
1610064000000,40571.05924187,2021-01-08,41983.8474295,36534.77157446,39461.64764379,340339.7247199979
1610150400000,40225.40888576,2021-01-09,41423.72620857,38727.16741666,40590.13749856,176858.97596869228
1610236800000,38168.88265907,2021-01-10,41504.31151175,34968.46125006,40218.87779286,297111.2194306629
1610323200000,35434.20814581,2021-01-11,38273.4135051,30382.55250682,38165.61307122,654464.2756456125
1610409600000,34065.63840116,2021-01-12,36643.75886157,32473.60669615,35435.9337376,340388.90909009305
1610496000000,37365.51604537,2021-01-13,37835.97805421,32360.56705016,34044.58822915,304372.36450637504
1610582400000,39108.32178206,2021-01-14,40093.5496149,36702.78033711,37364.36555588,238198.19776094623
1610668800000,36737.8728388,2021-01-15,39713.62020818,34359.97183947,39110.49147557,276577.51636828005
1610755200000,36005.56769089,2021-01-16,37967.14475904,35366.10386615,36736.54019927,196466.33556721764
1610841600000,35842.33582351,2021-01-17,36872.73685992,33850.9744971,36007.84223609,178989.90001255777
1610928000000,36642.45416827,2021-01-18,37494.83214987,34788.09141682,35827.94607559,157196.42595064692
1611014400000,35904.53275141,2021-01-19,37888.35762653,35865.00328747,36670.86519173,180861.94312107703
1611100800000,35492.59381366,2021-01-20,36428.83064465,33370.84144661,35908.40451491,223343.7012526237
1611187200000,30866.58898001,2021-01-21,35628.34344839,30056.55410364,35500.81307015,346703.10182171967
1611273600000,32998.70771763,2021-01-22,33865.02251003,28849.41648596,30862.72011458,339392.40532443527
1611360000000,32104.91687799,2021-01-23,33498.5402661,31413.06080286,32997.16392235,144878.00016001795
1611446400000,32305.5110161,2021-01-24,33103.75911956,30945.81106821,32101.18078029,131315.07699024485
1611532800000,32258.02030459,2021-01-25,34904.61463025,31921.02408859,32305.43086564,205282.70560013253
1611619200000,32505.44381346,2021-01-26,32958.23604796,30862.3055614,32247.96135309,197009.77044032648
1611705600000,30417.60193731,2021-01-27,32589.24008055,29242.78028503,32501.19519221,261338.6450439066
1611792000000,33431.72792473,2021-01-28,33870.54762336,29891.74506349,30421.92540838,223707.37280664864
1611878400000,34266.73982704,2021-01-29,38672.68383489,31975.93528156,33421.58610217,544266.3470368333
1611964800000,34309.36151811,2021-01-30,34930.61747955,32832.86869837,34265.80657487,192644.1693033528
1612051200000,33122.72705758,2021-01-31,34385.81000333,32196.4485832,34310.37197268,143731.04995489735
1612137600000,33550.58238892,2021-02-01,34730.57848234,32319.88391702,33124.00740268,176249.15486387763
1612224000000,35527.99645394,2021-02-02,36020.82357972,33456.86038668,33532.76371095,168713.27182236468
1612310400000,37656.51089221,2021-02-03,37697.71113205,35422.36804155,35530.75322839,182232.93512805345
1612396800000,36973.34017496,2021-02-04,38756.37674777,36174.78312204,37654.47644699,212642.95297642009
1612483200000,38308.4917701,2021-02-05,38353.09472793,36597.84779498,36968.15360253,148807.11507323617
1612569600000,39236.05860702,2021-02-06,41019.40328743,38228.84704756,38306.71672884,212377.5559661261
1612656000000,38848.87084052,2021-02-07,39743.35501475,37372.53677745,39235.27268072,179676.5975246508
1612742400000,46431.30057205,2021-02-08,46789.78106594,37994.0585341,38863.40538015,333588.7896497369
1612828800000,46489.24613679,2021-02-09,48241.09396331,45024.13126723,46444.59699118,252973.1216455152
1612915200000,44843.1510921,2021-02-10,47353.74455346,43738.0671934,46488.32133011,207507.35402708105
1613001600000,48000.2067984,2021-02-11,48696.69514727,44001.85322664,44843.19847117,192818.3724168454
1613088000000,47374.64641352,2021-02-12,48979.74819829,46171.49689903,47987.08035436,175416.63433160225
1613174400000,47212.65838823,2021-02-13,48210.45175579,46221.63083711,47390.09381656,123718.03359573855
1613260800000,48633.49195267,2021-02-14,49725.4778876,47059.33707165,47209.04808604,143987.38591371986
1613347200000,47922.26894699,2021-02-15,49045.19003144,45675.37109549,48633.47949439,167081.9093288943
1613433600000,49153.05955255,2021-02-16,50603.28070609,46806.55029305,47923.32881564,194285.88342765928
1613520000000,52144.07483779,2021-02-17,52684.42728619,48947.03834122,49150.97567628,187674.0459690017
1613606400000,51568.2205876,2021-02-18,52548.77467837,50880.66249326,52125.75301318,129744.26573128629
1613692800000,55920.76623805,2021-02-19,56368.7808357,50699.08994475,51562.0477321,173813.11807660435
1613779200000,55854.14776291,2021-02-20,57625.69078398,53905.04817091,55925.32605119,184365.0145867742
1613865600000,57462.4598896,2021-02-21,58353.72059683,55437.23821695,55831.7838757,118779.02511524818
1613952000000,54103.34766703,2021-02-22,57551.03599844,47564.93597513,57416.03775633,331433.0426514923
1614038400000,48896.93102779,2021-02-23,54187.43398166,44890.59264709,54092.2263285,452625.1326417965
1614124800000,49710.79717298,2021-02-24,51411.79633848,46978.81212293,48897.05458428,215066.00102591392
1614211200000,47099.83209668,2021-02-25,52098.78238085,46693.93389441,49718.66329222,194204.80935732168
1614297600000,46295.80244533,2021-02-26,48443.8875201,44079.74070962,47108.58009038,265936.63356646226
1614384000000,46178.94427895,2021-02-27,48368.2376953,45055.78331573,46295.77657549,138227.92384648757
1614470400000,45241.69672813,2021-02-28,46680.92616116,43034.19395737,46168.41765386,196920.16329430277
1614556800000,49615.25359142,2021-03-01,49805.26313747,45027.95407133,45242.63808372,195531.925076366
1614643200000,48485.40352342,2021-03-02,50191.09205787,47088.34500193,49609.07243308,149979.60694012596
1614729600000,50386.52953588,2021-03-03,52649.48319394,48161.46732485,48479.16736255,176366.81462718875
1614816000000,48364.70817058,2021-03-04,51808.99461687,47519.01789252,50392.83368262,187098.0769653786
1614902400000,48772.10329206,2021-03-05,49471.96234226,46301.59743911,48366.82375297,181470.6328263448
1614988800000,48886.27388777,2021-03-06,49203.24260051,47074.0644404,48787.73781061,101853.0075680233
1615075200000,50989.99301941,2021-03-07,51464.92924705,48891.01923983,48895.51991913,122880.42772647429
1615161600000,52401.48605904,2021-03-08,52424.77084991,49302.71932095,50969.31460589,151806.4176105647
1615248000000,54929.13230281,2021-03-09,54941.91188705,51883.12389869,52396.3937893,160275.3715271809
1615334400000,55879.94656207,2021-03-10,57429.72056867,53083.07184917,54915.82928839,194065.6179375784
1615420800000,57826.77342636,2021-03-11,58204.99366671,54274.24630102,55879.44709453,179402.7124931716
1615507200000,57236.88253261,2021-03-12,58102.62150938,55061.91345547,57828.69262402,170256.07620279898
1615593600000,61173.38812262,2021-03-13,61794.96196226,56090.08371376,57236.87966321,185557.0637596031
1615680000000,58975.61283143,2021-03-14,61695.16253956,58961.29198252,61183.06660073,111856.8532190523
1615766400000,55633.40301249,2021-03-15,60598.64246174,54565.9823632,58972.03886838,233163.1704804755
1615852800000,56905.33765478,2021-03-16,56935.78026715,53274.02230199,55635.75605941,177703.99679946067
1615939200000,58896.71184141,2021-03-17,59000.32989933,54086.32334183,56906.23916471,164190.24138955993
1616025600000,57638.32478557,2021-03-18,60120.27055339,56998.06072634,58885.8934223,147854.8796033214
1616112000000,58037.92585048,2021-03-19,59469.86030101,56255.85559129,57634.16889663,118535.76383314634
1616198400000,58082.93756754,2021-03-20,59949.77270822,57816.40825247,58036.11389759,115245.0387278074
1616284800000,57359.72506885,2021-03-21,58731.03556446,55431.11879415,58090.7437804,118638.12541964283
1616371200000,54093.03813742,2021-03-22,58458.58328229,53694.7016343,57366.50644885,148667.0391172495
1616457600000,54342.99155572,2021-03-23,55849.14592201,52937.69895511,54092.16640478,135865.90314712824
1616544000000,52310.29114501,2021-03-24,57199.6331534,51647.64069251,54343.11811214,196875.84108925884
1616630400000,51318.78912772,2021-03-25,53214.49574866,50389.34551689,52301.80401138,205389.27336822785
1616716800000,55027.71753339,2021-03-26,55091.11941159,51248.79736684,51325.84704608,151283.7256336911
1616803200000,55835.99029822,2021-03-27,56703.80116805,53964.39227914,55031.97850396,109737.73117083838
1616889600000,55773.30369527,2021-03-28,56588.08013909,54723.2623926,55839.79926477,90281.85566515708
1616976000000,57634.13929391,2021-03-29,58470.43044169,54890.42456119,55784.95115258,149438.6346650459
1617062400000,58798.88102342,2021-03-30,59459.54102196,57049.8384681,57644.1343368,121490.56841364426
1617148800000,58775.82530779,2021-03-31,59855.609623,56835.2662538,58814.16191534,140945.13320023692
1617235200000,58714.45167906,2021-04-01,59492.08579801,57932.17057706,58766.74317122,103071.195165561
1617321600000,58969.85730017,2021-04-02,60158.03801369,58420.54069294,58717.13520586,103832.17013963542
1617408000000,57062.95227234,2021-04-03,59792.80469046,56898.45163286,58964.81509152,115742.13653903964
1617494400000,58218.10832344,2021-04-04,58518.22645131,56429.56374187,57055.87426212,80673.31372475208
1617580800000,59132.94872939,2021-04-05,59289.28356969,56800.73717477,58219.61371758,105954.2762308583
1617667200000,58005.32951245,2021-04-06,59489.70973267,57388.00389125,59135.20263057,109538.7418986744
1617753600000,55942.97699806,2021-04-07,58646.27315478,55453.1005061,58001.80235978,160911.84782177387
1617840000000,58083.68046258,2021-04-08,58154.73231966,55692.77337038,55945.57766776,89416.9125474404
1617926400000,58113.92849521,2021-04-09,58899.06654187,57655.6016076,58078.63394195,84483.46483385738
1618012800000,59802.43205019,2021-04-10,61356.34700075,57873.48623157,58130.36735687,145510.5686311544
1618099200000,59994.79087954,2021-04-11,60691.40857795,59226.70832959,59790.37478488,81369.43661889863
1618185600000,59865.53311148,2021-04-12,61285.23396782,59368.3069995,59985.49834947,114069.11450660962
1618272000000,63572.7211468,2021-04-13,63707.53826458,59781.32826205,59853.37434559,168279.7514589373
1618358400000,62946.33843353,2021-04-14,64894.66831571,61282.62855087,63555.9440361,181875.85710729455
1618444800000,63220.43880178,2021-04-15,63833.00208321,62016.75426879,62924.41597695,106405.02197590364
1618531200000,61407.49419401,2021-04-16,63579.89353871,60025.74144015,63215.37594124,195920.78588818625
1618617600000,60046.18288388,2021-04-17,62564.89305672,59636.36488406,61401.79091489,122721.53157199443
1618704000000,56237.1123213,2021-04-18,60443.10254607,50952.08449377,60021.00439523,349571.3311748045
1618790400000,55672.0101582,2021-04-19,57597.25935533,54248.48244566,56225.95937677,167541.4469342393
1618876800000,56476.61753038,2021-04-20,57110.33492814,53388.79507153,55681.13370935,174187.52446552218
1618963200000,53797.0682486,2021-04-21,56799.80151224,53605.26719174,56471.81495154,144526.90114466942
1619049600000,51702.29636547,2021-04-22,55585.32913644,50388.40287819,53803.16673885,262750.7871956839
1619136000000,51161.45727634,2021-04-23,52145.78141456,47486.05602875,51705.51095829,319218.23069747444
1619222400000,50082.00269637,2021-04-24,51205.54071265,48760.52948935,51148.5404829,133401.3696576816
1619308800000,49116.68110544,2021-04-25,55233.47459007,47034.6778912,50081.27088803,140838.88077130858
1619395200000,54045.01236284,2021-04-26,54417.80358594,48807.90338567,49124.78034034,193420.92821136155
1619481600000,55053.37855515,2021-04-27,55488.31655459,53282.02307191,54050.11441134,119931.2572021697
1619568000000,54883.34387895,2021-04-28,56487.24008395,53868.36998609,55066.64814769,124292.07197468563
1619654400000,53575.77245181,2021-04-29,55241.18254903,52348.96420455,54886.90619252,125945.0949107405
1619740800000,57733.90397608,2021-04-30,58003.04329856,53045.59543686,53580.3512773,147942.7428474619
1619827200000,57831.56095997,2021-05-01,58475.56617611,57042.88889174,57748.57303928,99718.33269841089
1619913600000,56611.85633245,2021-05-02,57956.04626218,56049.43859714,57828.1185349,81816.49761980704
1620000000000,57187.21017015,2021-05-03,58995.51717697,56466.49460719,56599.07913285,129641.92398217054
1620086400000,53235.56658293,2021-05-04,57224.65576499,53084.26619643,57190.19446856,198327.4096774845
1620172800000,57500.62827611,2021-05-05,58030.86295559,52930.39685868,53243.05424882,177290.59859588178
1620259200000,56433.14227659,2021-05-06,58390.90677829,55259.09095261,57495.73774629,160497.53362845446
1620345600000,57361.44578055,2021-05-07,58702.14361357,55269.86687172,56431.41773156,158240.23472902214
1620432000000,58940.49959141,2021-05-08,59532.21812331,56950.55235885,57357.35525308,159682.1827204058
1620518400000,58299.00263583,2021-05-09,59261.68240849,56229.73444352,58944.39928449,159956.84163349072
1620604800000,55856.56690017,2021-05-10,59584.45204979,53631.16464535,58295.09759228,211794.65654275057
1620691200000,56733.46530384,2021-05-11,57014.26676654,54290.81071338,55861.84007116,149430.9203179758
1620777600000,49527.52321549,2021-05-12,58062.80220973,48534.34576113,56705.72719898,242988.7462314784
1620864000000,49697.63023545,2021-05-13,51388.11231875,45767.2298104,49542.25140638,403053.3081001288
1620950400000,49892.49484754,2021-05-14,51548.49840365,48867.12213023,49693.14658666,173512.9983315367
1621036800000,46807.68052714,2021-05-15,50760.19014192,46585.26222183,49901.98648818,199438.93252177504
1621123200000,46473.59156314,2021-05-16,49827.06554952,43877.21815912,46788.51618468,268953.1193595528
1621209600000,43549.8321012,2021-05-17,46749.82238795,42060.36409624,46529.68962627,401909.71945171384
1621296000000,42877.79171601,2021-05-18,45813.90800154,42288.87515617,43555.11599201,260458.72130970925
1621382400000,36736.80100541,2021-05-19,43605.37047755,29337.91521523,42882.20197005,945649.9010594848
1621468800000,40596.05101609,2021-05-20,42464.77166275,34937.59844577,36747.2223838,490816.2763520482
1621555200000,37328.7226202,2021-05-21,42310.07327187,33525.04491524,40598.46982116,522100.5445912978
1621641600000,37521.2086669,2021-05-22,40045.24715876,35269.02867069,37342.0973575,296206.36600595556
1621728000000,34724.79807916,2021-05-23,38323.04773555,31138.53080701,37498.01656691,517484.3020555515
1621814400000,38838.79706692,2021-05-24,39972.5659786,34280.56902088,34739.18768404,364774.61788806174
1621900800000,38368.52419377,2021-05-25,39847.45496584,36462.79456055,38851.20812772,249734.03459395457
1621987200000,39270.52847432,2021-05-26,40899.05571796,37841.39081767,38369.3249566,236269.89830150784
1622073600000,38564.78894591,2021-05-27,40455.04140483,37186.71726626,39289.48581189,194182.01356745124
1622160000000,35676.29998357,2021-05-28,38902.6191008,34697.70976421,38552.98784154,303176.6573703679
1622246400000,34603.47971351,2021-05-29,37346.39784037,33641.51499503,35679.39518423,245133.52030940095
1622332800000,35636.37914577,2021-05-30,36462.5617581,33397.3213154,34591.56672904,159061.61897923265
1622419200000,37268.96523429,2021-05-31,37517.20878434,34166.83809175,35628.78266226,208729.29844416783
1622505600000,36684.73185582,2021-06-01,37910.36532017,35666.36549643,37269.29047005,179623.77946370846
1622592000000,37570.82253379,2021-06-02,38236.8660604,35919.3335957,36685.43676506,148987.78490855588
1622678400000,39241.27822958,2021-06-03,39481.25435115,37171.84687381,37572.91923197,153377.52795180454
1622764800000,36849.04338576,2021-06-04,39289.40451434,35575.46775278,39248.03835031,193405.94960969087
1622851200000,35528.53777123,2021-06-05,37926.89959068,34813.98583508,36852.94084427,166169.8239813284
1622937600000,35804.25646521,2021-06-06,36488.51609945,35239.22188821,35531.36169818,110572.33900122029
1623024000000,33568.74470184,2021-06-07,36844.55888578,33298.5680872,35807.06176993,182932.675394313
1623110400000,33407.52774275,2021-06-08,34075.4688662,31017.38480992,33570.51770019,283314.72193757613
1623196800000,37396.38095374,2021-06-09,37551.35213058,32426.13122544,33408.74227369,311683.8028299213
1623283200000,36691.10283951,2021-06-10,38460.2849575,35810.10674694,37403.41655421,229716.75991171165
1623369600000,37333.14302732,2021-06-11,37682.47980156,35946.31054355,36687.39217009,173698.64048282942
1623456000000,35556.08739089,2021-06-12,37462.28688741,34620.19646379,37332.56790868,194292.7013213237
1623542400000,39020.66039066,2021-06-13,39387.73593963,34726.88569684,35556.16000791,190888.07878230387
1623628800000,40526.33622758,2021-06-14,41054.4315041,38737.70892361,39013.44998438,234239.12254216408
1623715200000,40154.83978816,2021-06-15,41325.34937687,39496.13354333,40526.72960996,182026.73680665763
1623801600000,38342.50354944,2021-06-16,40513.44187157,38108.40526264,40139.33155759,191805.32620891495
1623888000000,38091.71877764,2021-06-17,39557.55187178,37360.30449038,38345.07692714,178089.836651003
1623974400000,35831.33208938,2021-06-18,38202.52045024,33527.33011513,38093.81572711,215884.11167536097
1624060800000,35484.13540726,2021-06-19,36467.99544181,34835.36304624,35834.32971579,168965.61113250995
1624147200000,35600.5476094,2021-06-20,36172.01151273,33362.56737303,35501.17701043,209869.8857036213
1624233600000,31622.09491683,2021-06-21,35779.78224387,31262.08998306,35595.96027782,403194.3023989192
1624320000000,32522.60328404,2021-06-22,33338.49474143,28925.95479761,31642.75750593,461375.7825749495
1624406400000,33684.06796481,2021-06-23,34860.70231641,31732.97708452,32497.89232259,264382.37816317816
1624492800000,34657.70950885,2021-06-24,35301.05923739,32302.17468363,33680.0030548,186082.09032267472
1624579200000,31580.87933654,2021-06-25,35499.34773329,31278.52779002,34659.20301558,293819.3128813945
