roc_10,volatility_30d,daily_range,volume_close_ratio,close_lag_5,close_lag_3,close_lag_10,volatility_14d,rsi,close_lag_2,macd,open,roc_20,price_change_3d,close_lag_9,close_lag_1,volume_change_7d,close_lag_11,close_lag_4,macd_hist,close_lag_7,roc_5,volume_change_1d,price,1h_flow_total,close_7d_std,close_lag_8,volume,close,1h_flow_mean,close_lag_12,volatility_7d,close_lag_6,high,price_change_1d,price_change_7d,low,hmm_state,returns,signal,xgb_pred,savgol,kalman,gradient,second_deriv,xgb_signal,lstm_pred,lstm_signal,combined_signal,hmm_weight,xgb_weight,lstm_weight,price_change,position,trade_entry,strategy_return,cum_return,cum_price_return,peak,drawdown,bh_peak,bh_drawdown
0.7594197567772136,-0.31025241345248017,-0.3890888537986127,-0.6172668843579526,1.1299080237749026,1.1297405610789293,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.12965684152815,0.748865091870293,1.1328904236172497,0.512615539019492,1.4305148773578327,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.129824288493922,0.9058850909868598,1.1300755179419293,1.0983349085646223,-0.04175657072071165,1.175157689483666,-0.07103567942613526,1.5203505201019156,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.1299917669236463,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-0.00018253366579301655,-0.00019889990445725353,-0.0009357529659708924,0.0,0.0,0.0,,0.0,0.0,0.15,0.65,0.2,,0.0,True,,,,,,,
0.7594197567772136,-0.31025241345248017,-0.3890888537986127,-0.6172668843579526,1.1299080237749026,1.1297405610789293,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,0.9041730183982322,1.1328904236172497,0.512615539019492,1.4305148773578327,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.129824288493922,1.1293977359705278,1.1300755179419293,1.0983349085646223,-0.04175657072071165,1.175157689483666,-0.07103567942613526,1.6954832832641367,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.1299917669236463,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-0.00018253366579301655,-0.00013998144526600027,-0.0005360668175625526,0.0003996861484083399,0.0,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.31025241345248017,-0.3890888537986127,-0.6172668843579526,1.1299080237749026,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.0151546239248,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.129824288493922,1.1927077106099522,1.1300755179419293,1.0983349085646223,-0.04175657072071165,1.175157689483666,-0.07103567942613526,1.6954832832641962,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.1299917669236463,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-9.742922473898418e-05,-0.00037119061421655715,0.00016487620334599542,-0.00023480994506234446,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.31025241345248017,-0.3890888537986127,-0.6172668843579526,1.1299080237749026,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.0901428827348978,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.175495604727367,1.1495686008584705,1.1300755179419293,1.0983349085646223,-0.04175657072071165,1.175157689483666,-0.07103567942613526,1.5203505201021137,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.1299917669236463,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-5.815025194481544e-05,-0.0002702541004751224,0.00010093651374143474,-6.393968960456068e-05,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.31025241345248017,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.1360766589743925,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.175495604727367,1.0393506726713257,1.1300755179419293,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,1.1067567166179617,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.1299917669236463,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-6.796999514335764e-05,-0.00021017930139067035,6.007479908445206e-05,-4.086171465698268e-05,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.3310298222081992,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.1587234898809682,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-2.1519612635762106,1.1304106007459818,1.175495604727367,0.8904980374787196,1.1300755179419293,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,-0.314554945265073,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,0.6272597575003656,1.175664610919832,1.1372376986642194,-0.011034690865340932,0.9200310351783721,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-6.796999514335764e-05,-0.00016976749546371078,4.041180592695957e-05,-1.9662993157492487e-05,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.3310298222081992,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.1628674795049567,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-0.11105996531785235,1.1304106007459818,1.175495604727367,0.7232034737183316,1.175749126165044,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,-0.314554945265073,1.1301592768315272,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,-0.3917996914366095,1.175664610919832,1.1372376986642194,-0.011034690865340932,-0.029205718424033068,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-6.796999514335764e-05,-0.0001415139987130122,2.8253496750698574e-05,-1.2158309176260997e-05,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.3310298222081992,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.152467716105528,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.130243043594217,1.1752421561564537,-0.11105996531785235,1.1304106007459818,1.175495604727367,0.5514714782361362,1.175749126165044,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,-0.314554945265073,1.1758336495119857,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,-0.3917996914366095,1.175664610919832,1.1372376986642194,-0.011034690865340932,-0.029205718424033068,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-6.796999514335764e-05,-0.00012135768565775235,2.0156313055259858e-05,-8.097183695438716e-06,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7594197567772136,-0.3310298222081992,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1303268182317758,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.1307917902336553,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.1759181809624666,1.1752421561564537,-0.11105996531785235,1.1304106007459818,1.175495604727367,0.38470382780207607,1.175749126165044,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,-0.314554945265073,1.1758336495119857,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,-0.3917996914366095,1.175664610919832,1.1372376986642194,-0.011034690865340932,-0.029205718424033068,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-6.150564503124246e-05,-0.00010506381649469262,1.6293869163059723e-05,-3.862443892200135e-06,0.0,,0.0,0.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.034913892366036876,-0.3310298222081992,-0.3890888537986127,-0.6172668843579526,1.1755801037745426,1.1754111137764982,1.1760027205182961,0.18096332931675077,0.9864129513091922,1.1753266309201291,1.1005282832323449,1.1328904236172497,0.512615539019492,-0.019114972889561255,1.1759181809624666,1.1752421561564537,-0.11105996531785235,1.1304106007459818,1.175495604727367,0.2289132319911286,1.175749126165044,-0.024680329988894745,-0.04175657072071165,1.175157689483666,-0.07103567942613526,-0.314554945265073,1.1758336495119857,-0.9133684180145362,1.175157689483666,-0.09851325404949768,1.130494391138612,-0.3917996914366095,1.175664610919832,1.1372376986642194,-0.011034690865340932,-0.029205718424033068,1.1665411558694851,1,0.0,1,-6.796999514335766e-05,-0.00015139066755572066,-0.00011763054375182372,-1.2566727257131091e-05,-2.8860596420190814e-05,-1.0,0.0001716672704787925,0.0,-1.0,0.15,0.65,0.2,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
